code	date	type	gender	0_to_5	6_to_17	18_to_64	65_to_84	85+
E12000002	2020-04-11 00:00:00	TotalPositive	Male	18.0	38.0	2570.0	2261.0	796.0
E12000007	2020-04-11 00:00:00	TotalPositive	Male	76.0	64.0	5680.0	3432.0	1167.0
E12000009	2020-04-11 00:00:00	TotalPositive	Male	7.0	13.0	770.0	765.0	340.0
E12000006	2020-04-12 00:00:00	TotalPositive	Male	27.0	25.0	1597.0	1385.0	578.0
E12000008	2020-04-12 00:00:00	TotalPositive	Male	39.0	48.0	2494.0	1832.0	812.0
E12000002	2020-04-12 00:00:00	TotalPositive	Male	20.0	38.0	2672.0	2325.0	830.0
E12000007	2020-04-12 00:00:00	TotalPositive	Male	78.0	65.0	5830.0	3497.0	1190.0
E12000009	2020-04-12 00:00:00	TotalPositive	Male	7.0	13.0	801.0	793.0	362.0
E92000001	2020-04-12 00:00:00	TotalPositive	Male	264.0	284.0	19089.0	14739.0	5616.0
E12000008	2020-04-13 00:00:00	TotalPositive	Male	39.0	49.0	2614.0	1891.0	849.0
E12000002	2020-04-13 00:00:00	TotalPositive	Male	21.0	39.0	2805.0	2392.0	873.0
E92000001	2020-04-13 00:00:00	TotalPositive	Male	269.0	292.0	19869.0	15159.0	5846.0
E12000009	2020-04-13 00:00:00	TotalPositive	Male	7.0	14.0	846.0	823.0	373.0
E12000007	2020-04-13 00:00:00	TotalPositive	Male	80.0	66.0	5992.0	3587.0	1225.0
E12000006	2020-04-13 00:00:00	TotalPositive	Male	27.0	25.0	1657.0	1431.0	607.0
E12000002	2020-04-14 00:00:00	TotalPositive	Male	21.0	39.0	2927.0	2468.0	905.0
E12000007	2020-04-14 00:00:00	TotalPositive	Male	83.0	68.0	6141.0	3669.0	1242.0
E92000001	2020-04-14 00:00:00	TotalPositive	Male	282.0	307.0	20650.0	15540.0	6046.0
E12000006	2020-04-14 00:00:00	TotalPositive	Male	29.0	27.0	1715.0	1464.0	636.0
E12000008	2020-04-14 00:00:00	TotalPositive	Male	42.0	55.0	2738.0	1940.0	878.0
E12000009	2020-04-14 00:00:00	TotalPositive	Male	7.0	14.0	893.0	841.0	382.0
E92000001	2020-04-15 00:00:00	TotalPositive	Male	292.0	324.0	21635.0	15979.0	6265.0
E12000002	2020-04-15 00:00:00	TotalPositive	Male	22.0	43.0	3084.0	2547.0	943.0
E12000007	2020-04-15 00:00:00	TotalPositive	Male	85.0	70.0	6327.0	3738.0	1275.0
E12000006	2020-04-15 00:00:00	TotalPositive	Male	30.0	27.0	1775.0	1504.0	656.0
E12000008	2020-04-15 00:00:00	TotalPositive	Male	44.0	61.0	2913.0	2019.0	919.0
E12000009	2020-04-15 00:00:00	TotalPositive	Male	7.0	14.0	946.0	863.0	395.0
E12000009	2020-04-16 00:00:00	TotalPositive	Male	7.0	15.0	982.0	900.0	419.0
E12000007	2020-04-16 00:00:00	TotalPositive	Male	87.0	71.0	6489.0	3812.0	1299.0
E12000008	2020-04-16 00:00:00	TotalPositive	Male	47.0	64.0	3052.0	2091.0	973.0
E12000002	2020-04-16 00:00:00	TotalPositive	Male	22.0	43.0	3249.0	2623.0	982.0
E12000006	2020-04-16 00:00:00	TotalPositive	Male	30.0	27.0	1840.0	1541.0	683.0
E92000001	2020-04-16 00:00:00	TotalPositive	Male	299.0	332.0	22569.0	16433.0	6514.0
E12000006	2020-04-17 00:00:00	TotalPositive	Male	30.0	28.0	1926.0	1571.0	701.0
E92000001	2020-04-17 00:00:00	TotalPositive	Male	307.0	349.0	23420.0	16856.0	6742.0
E12000002	2020-04-17 00:00:00	TotalPositive	Male	22.0	43.0	3339.0	2692.0	1028.0
E12000009	2020-04-17 00:00:00	TotalPositive	Male	7.0	15.0	1026.0	932.0	440.0
E12000007	2020-04-17 00:00:00	TotalPositive	Male	90.0	74.0	6656.0	3876.0	1318.0
E12000008	2020-04-17 00:00:00	TotalPositive	Male	49.0	74.0	3211.0	2153.0	1006.0
E12000002	2020-04-18 00:00:00	TotalPositive	Male	22.0	44.0	3540.0	2754.0	1061.0
E12000009	2020-04-18 00:00:00	TotalPositive	Male	7.0	15.0	1058.0	950.0	452.0
E12000006	2020-04-18 00:00:00	TotalPositive	Male	30.0	30.0	1990.0	1607.0	721.0
E12000008	2020-04-18 00:00:00	TotalPositive	Male	51.0	81.0	3329.0	2193.0	1027.0
E12000007	2020-04-18 00:00:00	TotalPositive	Male	93.0	75.0	6750.0	3918.0	1338.0
E92000001	2020-04-18 00:00:00	TotalPositive	Male	314.0	366.0	24315.0	17199.0	6930.0
E92000001	2020-04-19 00:00:00	TotalPositive	Male	317.0	375.0	25095.0	17478.0	7085.0
E12000009	2020-04-19 00:00:00	TotalPositive	Male	9.0	15.0	1095.0	972.0	465.0
E12000008	2020-04-19 00:00:00	TotalPositive	Male	51.0	83.0	3413.0	2223.0	1050.0
E12000002	2020-04-19 00:00:00	TotalPositive	Male	22.0	45.0	3659.0	2812.0	1081.0
E12000006	2020-04-19 00:00:00	TotalPositive	Male	31.0	32.0	2052.0	1627.0	747.0
E12000007	2020-04-19 00:00:00	TotalPositive	Male	93.0	76.0	6864.0	3957.0	1353.0
E12000006	2020-04-20 00:00:00	TotalPositive	Male	31.0	33.0	2120.0	1678.0	773.0
E12000009	2020-04-20 00:00:00	TotalPositive	Male	10.0	16.0	1136.0	992.0	473.0
E12000008	2020-04-20 00:00:00	TotalPositive	Male	52.0	84.0	3525.0	2272.0	1077.0
E92000001	2020-04-20 00:00:00	TotalPositive	Male	326.0	385.0	25831.0	17876.0	7302.0
E12000007	2020-04-20 00:00:00	TotalPositive	Male	96.0	79.0	6969.0	4014.0	1378.0
E12000002	2020-04-20 00:00:00	TotalPositive	Male	22.0	45.0	3786.0	2868.0	1120.0
E12000007	2020-04-21 00:00:00	TotalPositive	Male	100.0	80.0	7074.0	4074.0	1397.0
E12000006	2020-04-21 00:00:00	TotalPositive	Male	31.0	33.0	2198.0	1724.0	794.0
E12000008	2020-04-21 00:00:00	TotalPositive	Male	54.0	92.0	3670.0	2329.0	1112.0
E12000002	2020-04-21 00:00:00	TotalPositive	Male	22.0	48.0	3909.0	2951.0	1162.0
E12000009	2020-04-21 00:00:00	TotalPositive	Male	10.0	16.0	1189.0	1013.0	483.0
E92000001	2020-04-21 00:00:00	TotalPositive	Male	336.0	399.0	26613.0	18297.0	7521.0
E12000007	2020-04-22 00:00:00	TotalPositive	Male	101.0	83.0	7174.0	4118.0	1418.0
E92000001	2020-04-22 00:00:00	TotalPositive	Male	344.0	423.0	27657.0	18668.0	7736.0
E12000008	2020-04-22 00:00:00	TotalPositive	Male	55.0	98.0	3831.0	2378.0	1148.0
E12000006	2020-04-22 00:00:00	TotalPositive	Male	31.0	36.0	2318.0	1768.0	827.0
E12000002	2020-04-22 00:00:00	TotalPositive	Male	24.0	51.0	4109.0	3024.0	1189.0
E12000009	2020-04-22 00:00:00	TotalPositive	Male	10.0	16.0	1254.0	1036.0	493.0
E12000002	2020-04-23 00:00:00	TotalPositive	Male	24.0	54.0	4305.0	3098.0	1217.0
E12000006	2020-04-23 00:00:00	TotalPositive	Male	31.0	40.0	2424.0	1812.0	857.0
E12000007	2020-04-23 00:00:00	TotalPositive	Male	102.0	89.0	7319.0	4166.0	1453.0
E12000008	2020-04-23 00:00:00	TotalPositive	Male	56.0	101.0	3987.0	2436.0	1183.0
E92000001	2020-04-23 00:00:00	TotalPositive	Male	348.0	445.0	28647.0	19054.0	7971.0
E12000009	2020-04-23 00:00:00	TotalPositive	Male	10.0	18.0	1316.0	1054.0	506.0
E12000008	2020-04-24 00:00:00	TotalPositive	Male	56.0	104.0	4148.0	2497.0	1214.0
E92000001	2020-04-24 00:00:00	TotalPositive	Male	355.0	470.0	29600.0	19428.0	8185.0
E12000009	2020-04-24 00:00:00	TotalPositive	Male	11.0	19.0	1389.0	1067.0	512.0
E12000006	2020-04-24 00:00:00	TotalPositive	Male	33.0	44.0	2515.0	1848.0	877.0
E12000007	2020-04-24 00:00:00	TotalPositive	Male	102.0	91.0	7430.0	4201.0	1462.0
E12000002	2020-04-24 00:00:00	TotalPositive	Male	24.0	58.0	4455.0	3166.0	1258.0
E12000006	2020-04-25 00:00:00	TotalPositive	Male	34.0	48.0	2613.0	1880.0	896.0
E92000001	2020-04-25 00:00:00	TotalPositive	Male	358.0	488.0	30377.0	19709.0	8341.0
E12000008	2020-04-25 00:00:00	TotalPositive	Male	57.0	108.0	4259.0	2542.0	1235.0
E12000007	2020-04-25 00:00:00	TotalPositive	Male	103.0	93.0	7536.0	4229.0	1475.0
E12000002	2020-04-25 00:00:00	TotalPositive	Male	24.0	60.0	4583.0	3216.0	1281.0
E12000009	2020-04-25 00:00:00	TotalPositive	Male	11.0	19.0	1435.0	1080.0	526.0
E92000001	2020-04-26 00:00:00	TotalPositive	Male	360.0	506.0	31204.0	19948.0	8485.0
E12000009	2020-04-26 00:00:00	TotalPositive	Male	11.0	19.0	1512.0	1094.0	531.0
E12000008	2020-04-26 00:00:00	TotalPositive	Male	57.0	114.0	4411.0	2587.0	1251.0
E12000007	2020-04-26 00:00:00	TotalPositive	Male	103.0	94.0	7651.0	4255.0	1484.0
E12000006	2020-04-26 00:00:00	TotalPositive	Male	35.0	50.0	2700.0	1916.0	913.0
E12000002	2020-04-26 00:00:00	TotalPositive	Male	25.0	61.0	4696.0	3254.0	1306.0
E12000002	2020-04-27 00:00:00	TotalPositive	Male	26.0	63.0	4841.0	3326.0	1338.0
E12000009	2020-04-27 00:00:00	TotalPositive	Male	11.0	22.0	1585.0	1111.0	544.0
E12000006	2020-04-27 00:00:00	TotalPositive	Male	36.0	53.0	2830.0	1950.0	940.0
E12000008	2020-04-27 00:00:00	TotalPositive	Male	61.0	117.0	4537.0	2621.0	1268.0
E12000007	2020-04-27 00:00:00	TotalPositive	Male	106.0	98.0	7782.0	4285.0	1500.0
E92000001	2020-04-27 00:00:00	TotalPositive	Male	372.0	527.0	32156.0	20274.0	8694.0
E12000002	2020-04-28 00:00:00	TotalPositive	Male	26.0	72.0	5018.0	3387.0	1366.0
E12000008	2020-04-28 00:00:00	TotalPositive	Male	64.0	122.0	4678.0	2678.0	1297.0
E92000001	2020-04-28 00:00:00	TotalPositive	Male	376.0	552.0	33072.0	20632.0	8893.0
E12000009	2020-04-28 00:00:00	TotalPositive	Male	11.0	24.0	1641.0	1137.0	554.0
E12000006	2020-04-28 00:00:00	TotalPositive	Male	37.0	54.0	2936.0	1994.0	964.0
E12000007	2020-04-28 00:00:00	TotalPositive	Male	106.0	99.0	7862.0	4313.0	1514.0
E92000001	2020-04-29 00:00:00	TotalPositive	Male	378.0	577.0	34176.0	21038.0	9139.0
E12000008	2020-04-29 00:00:00	TotalPositive	Male	65.0	127.0	4838.0	2742.0	1327.0
E12000002	2020-04-29 00:00:00	TotalPositive	Male	26.0	74.0	5205.0	3449.0	1412.0
E12000006	2020-04-29 00:00:00	TotalPositive	Male	37.0	55.0	3044.0	2033.0	1000.0
E12000007	2020-04-29 00:00:00	TotalPositive	Male	106.0	102.0	7968.0	4353.0	1527.0
E12000009	2020-04-29 00:00:00	TotalPositive	Male	11.0	27.0	1734.0	1162.0	571.0
E12000002	2020-04-30 00:00:00	TotalPositive	Male	27.0	79.0	5370.0	3519.0	1444.0
E12000007	2020-04-30 00:00:00	TotalPositive	Male	107.0	106.0	8083.0	4392.0	1550.0
E12000006	2020-04-30 00:00:00	TotalPositive	Male	40.0	56.0	3145.0	2069.0	1036.0
E12000008	2020-04-30 00:00:00	TotalPositive	Male	67.0	129.0	4967.0	2802.0	1356.0
E92000001	2020-04-30 00:00:00	TotalPositive	Male	389.0	597.0	35145.0	21416.0	9343.0
E12000009	2020-04-30 00:00:00	TotalPositive	Male	12.0	27.0	1793.0	1190.0	581.0
E12000006	2020-05-01 00:00:00	TotalPositive	Male	42.0	59.0	3248.0	2120.0	1064.0
E12000007	2020-05-01 00:00:00	TotalPositive	Male	107.0	110.0	8174.0	4429.0	1570.0
E12000008	2020-05-01 00:00:00	TotalPositive	Male	68.0	132.0	5064.0	2836.0	1395.0
E92000001	2020-05-01 00:00:00	TotalPositive	Male	394.0	624.0	36081.0	21755.0	9556.0
E12000002	2020-05-01 00:00:00	TotalPositive	Male	27.0	83.0	5547.0	3588.0	1477.0
E12000009	2020-05-01 00:00:00	TotalPositive	Male	12.0	28.0	1861.0	1217.0	595.0
E12000009	2020-05-02 00:00:00	TotalPositive	Male	12.0	31.0	1909.0	1234.0	606.0
E92000001	2020-05-02 00:00:00	TotalPositive	Male	399.0	635.0	36749.0	21996.0	9694.0
E12000002	2020-05-02 00:00:00	TotalPositive	Male	27.0	84.0	5637.0	3632.0	1498.0
E12000006	2020-05-02 00:00:00	TotalPositive	Male	42.0	60.0	3331.0	2148.0	1085.0
E12000008	2020-05-02 00:00:00	TotalPositive	Male	69.0	135.0	5167.0	2868.0	1421.0
E12000007	2020-05-02 00:00:00	TotalPositive	Male	111.0	112.0	8251.0	4445.0	1578.0
E12000008	2020-05-03 00:00:00	TotalPositive	Male	69.0	139.0	5240.0	2907.0	1443.0
E12000006	2020-05-03 00:00:00	TotalPositive	Male	42.0	62.0	3413.0	2179.0	1110.0
E12000007	2020-05-03 00:00:00	TotalPositive	Male	111.0	114.0	8304.0	4457.0	1588.0
E12000009	2020-05-03 00:00:00	TotalPositive	Male	15.0	33.0	1945.0	1248.0	615.0
E92000001	2020-05-03 00:00:00	TotalPositive	Male	404.0	653.0	37340.0	22210.0	9832.0
E12000002	2020-05-03 00:00:00	TotalPositive	Male	28.0	87.0	5745.0	3678.0	1524.0
E12000009	2020-05-04 00:00:00	TotalPositive	Male	15.0	35.0	1968.0	1266.0	629.0
E12000002	2020-05-04 00:00:00	TotalPositive	Male	30.0	88.0	5820.0	3741.0	1550.0
E12000007	2020-05-04 00:00:00	TotalPositive	Male	112.0	115.0	8367.0	4473.0	1598.0
E92000001	2020-05-04 00:00:00	TotalPositive	Male	411.0	677.0	37861.0	22489.0	10008.0
E12000008	2020-05-04 00:00:00	TotalPositive	Male	72.0	144.0	5342.0	2953.0	1477.0
E12000006	2020-05-04 00:00:00	TotalPositive	Male	43.0	65.0	3482.0	2212.0	1149.0
E12000002	2020-05-05 00:00:00	TotalPositive	Male	31.0	94.0	5948.0	3787.0	1581.0
E12000009	2020-05-05 00:00:00	TotalPositive	Male	16.0	37.0	2021.0	1281.0	638.0
E12000008	2020-05-05 00:00:00	TotalPositive	Male	73.0	159.0	5439.0	3003.0	1503.0
E12000006	2020-05-05 00:00:00	TotalPositive	Male	43.0	66.0	3552.0	2243.0	1172.0
E92000001	2020-05-05 00:00:00	TotalPositive	Male	417.0	715.0	38544.0	22756.0	10194.0
E12000007	2020-05-05 00:00:00	TotalPositive	Male	113.0	117.0	8420.0	4490.0	1611.0
E12000006	2020-05-06 00:00:00	TotalPositive	Male	44.0	75.0	3638.0	2285.0	1190.0
E12000002	2020-05-06 00:00:00	TotalPositive	Male	32.0	104.0	6087.0	3845.0	1607.0
E92000001	2020-05-06 00:00:00	TotalPositive	Male	425.0	760.0	39318.0	23034.0	10351.0
E12000009	2020-05-06 00:00:00	TotalPositive	Male	17.0	40.0	2080.0	1295.0	649.0
E12000008	2020-05-06 00:00:00	TotalPositive	Male	74.0	166.0	5552.0	3029.0	1523.0
E12000007	2020-05-06 00:00:00	TotalPositive	Male	113.0	121.0	8495.0	4515.0	1626.0
E92000001	2020-05-07 00:00:00	TotalPositive	Male	430.0	806.0	40050.0	23298.0	10531.0
E12000008	2020-05-07 00:00:00	TotalPositive	Male	75.0	173.0	5636.0	3068.0	1546.0
E12000006	2020-05-07 00:00:00	TotalPositive	Male	45.0	81.0	3722.0	2322.0	1227.0
E12000002	2020-05-07 00:00:00	TotalPositive	Male	33.0	109.0	6197.0	3891.0	1642.0
E12000007	2020-05-07 00:00:00	TotalPositive	Male	114.0	126.0	8572.0	4540.0	1632.0
E12000009	2020-05-07 00:00:00	TotalPositive	Male	17.0	46.0	2117.0	1313.0	662.0
E12000007	2020-05-08 00:00:00	TotalPositive	Male	114.0	135.0	8629.0	4552.0	1646.0
E12000008	2020-05-08 00:00:00	TotalPositive	Male	76.0	176.0	5717.0	3096.0	1563.0
E12000009	2020-05-08 00:00:00	TotalPositive	Male	17.0	46.0	2173.0	1322.0	667.0
E92000001	2020-05-08 00:00:00	TotalPositive	Male	434.0	846.0	40687.0	23496.0	10641.0
E12000006	2020-05-08 00:00:00	TotalPositive	Male	46.0	85.0	3783.0	2337.0	1238.0
E12000002	2020-05-08 00:00:00	TotalPositive	Male	34.0	117.0	6308.0	3932.0	1658.0
E92000001	2020-05-09 00:00:00	TotalPositive	Male	439.0	865.0	41125.0	23646.0	10737.0
E12000007	2020-05-09 00:00:00	TotalPositive	Male	114.0	138.0	8670.0	4562.0	1649.0
E12000009	2020-05-09 00:00:00	TotalPositive	Male	18.0	47.0	2198.0	1328.0	674.0
E12000002	2020-05-09 00:00:00	TotalPositive	Male	35.0	120.0	6393.0	3964.0	1679.0
E12000006	2020-05-09 00:00:00	TotalPositive	Male	46.0	89.0	3835.0	2350.0	1252.0
E12000008	2020-05-09 00:00:00	TotalPositive	Male	78.0	177.0	5771.0	3114.0	1573.0
E92000001	2020-05-10 00:00:00	TotalPositive	Male	445.0	894.0	41573.0	23800.0	10829.0
E12000009	2020-05-10 00:00:00	TotalPositive	Male	18.0	50.0	2227.0	1341.0	681.0
E12000006	2020-05-10 00:00:00	TotalPositive	Male	48.0	92.0	3889.0	2369.0	1258.0
E12000008	2020-05-10 00:00:00	TotalPositive	Male	79.0	179.0	5828.0	3129.0	1605.0
E12000007	2020-05-10 00:00:00	TotalPositive	Male	114.0	143.0	8710.0	4572.0	1651.0
E12000002	2020-05-10 00:00:00	TotalPositive	Male	36.0	122.0	6465.0	3998.0	1694.0
E12000006	2020-05-11 00:00:00	TotalPositive	Male	49.0	97.0	3970.0	2413.0	1276.0
E12000002	2020-05-11 00:00:00	TotalPositive	Male	38.0	129.0	6563.0	4045.0	1721.0
E12000009	2020-05-11 00:00:00	TotalPositive	Male	18.0	52.0	2272.0	1363.0	692.0
E12000008	2020-05-11 00:00:00	TotalPositive	Male	81.0	185.0	5913.0	3174.0	1642.0
E12000007	2020-05-11 00:00:00	TotalPositive	Male	114.0	144.0	8761.0	4587.0	1655.0
E92000001	2020-05-11 00:00:00	TotalPositive	Male	452.0	928.0	42223.0	24085.0	10991.0
E92000001	2020-05-12 00:00:00	TotalPositive	Male	458.0	962.0	42857.0	24337.0	11157.0
E12000007	2020-05-12 00:00:00	TotalPositive	Male	115.0	146.0	8809.0	4601.0	1661.0
E12000008	2020-05-12 00:00:00	TotalPositive	Male	81.0	188.0	6021.0	3204.0	1673.0
E12000006	2020-05-12 00:00:00	TotalPositive	Male	51.0	101.0	4038.0	2444.0	1301.0
E12000009	2020-05-12 00:00:00	TotalPositive	Male	18.0	53.0	2305.0	1372.0	700.0
E12000002	2020-05-12 00:00:00	TotalPositive	Male	40.0	136.0	6672.0	4101.0	1739.0
E92000001	2020-05-13 00:00:00	TotalPositive	Male	466.0	1007.0	43492.0	24574.0	11301.0
E12000009	2020-05-13 00:00:00	TotalPositive	Male	18.0	56.0	2333.0	1387.0	706.0
E12000007	2020-05-13 00:00:00	TotalPositive	Male	115.0	148.0	8869.0	4613.0	1671.0
E12000008	2020-05-13 00:00:00	TotalPositive	Male	82.0	199.0	6113.0	3252.0	1699.0
E12000002	2020-05-13 00:00:00	TotalPositive	Male	40.0	138.0	6790.0	4149.0	1760.0
E12000006	2020-05-13 00:00:00	TotalPositive	Male	54.0	105.0	4098.0	2472.0	1325.0
E12000006	2020-05-14 00:00:00	TotalPositive	Male	55.0	109.0	4157.0	2487.0	1335.0
E12000007	2020-05-14 00:00:00	TotalPositive	Male	115.0	149.0	8907.0	4622.0	1675.0
E12000008	2020-05-14 00:00:00	TotalPositive	Male	82.0	202.0	6160.0	3286.0	1717.0
E12000009	2020-05-14 00:00:00	TotalPositive	Male	19.0	57.0	2356.0	1394.0	710.0
E12000002	2020-05-14 00:00:00	TotalPositive	Male	41.0	144.0	6898.0	4192.0	1774.0
E92000001	2020-05-14 00:00:00	TotalPositive	Male	472.0	1037.0	44032.0	24747.0	11391.0
E12000009	2020-05-15 00:00:00	TotalPositive	Male	19.0	58.0	2391.0	1399.0	713.0
E12000002	2020-05-15 00:00:00	TotalPositive	Male	43.0	147.0	7006.0	4234.0	1792.0
E12000008	2020-05-15 00:00:00	TotalPositive	Male	83.0	207.0	6213.0	3305.0	1727.0
E92000001	2020-05-15 00:00:00	TotalPositive	Male	476.0	1064.0	44596.0	24912.0	11497.0
E12000007	2020-05-15 00:00:00	TotalPositive	Male	116.0	154.0	8952.0	4632.0	1681.0
E12000006	2020-05-15 00:00:00	TotalPositive	Male	55.0	112.0	4208.0	2506.0	1349.0
E12000006	2020-05-16 00:00:00	TotalPositive	Male	55.0	120.0	4251.0	2519.0	1354.0
E12000002	2020-05-16 00:00:00	TotalPositive	Male	47.0	158.0	7099.0	4269.0	1808.0
E92000001	2020-05-16 00:00:00	TotalPositive	Male	483.0	1102.0	45044.0	25041.0	11567.0
E12000007	2020-05-16 00:00:00	TotalPositive	Male	116.0	155.0	8975.0	4637.0	1682.0
E12000009	2020-05-16 00:00:00	TotalPositive	Male	19.0	59.0	2418.0	1403.0	718.0
E12000008	2020-05-16 00:00:00	TotalPositive	Male	83.0	212.0	6252.0	3321.0	1734.0
E12000007	2020-05-17 00:00:00	TotalPositive	Male	116.0	156.0	8998.0	4644.0	1685.0
E12000009	2020-05-17 00:00:00	TotalPositive	Male	19.0	62.0	2441.0	1408.0	720.0
E12000002	2020-05-17 00:00:00	TotalPositive	Male	49.0	161.0	7160.0	4293.0	1824.0
E92000001	2020-05-17 00:00:00	TotalPositive	Male	487.0	1122.0	45432.0	25164.0	11640.0
E12000008	2020-05-17 00:00:00	TotalPositive	Male	83.0	213.0	6303.0	3342.0	1746.0
E12000006	2020-05-17 00:00:00	TotalPositive	Male	55.0	124.0	4287.0	2532.0	1362.0
E12000002	2020-05-18 00:00:00	TotalPositive	Male	51.0	168.0	7263.0	4325.0	1839.0
E12000007	2020-05-18 00:00:00	TotalPositive	Male	116.0	156.0	9030.0	4655.0	1686.0
E92000001	2020-05-18 00:00:00	TotalPositive	Male	491.0	1154.0	45981.0	25343.0	11739.0
E12000008	2020-05-18 00:00:00	TotalPositive	Male	83.0	216.0	6378.0	3372.0	1762.0
E12000006	2020-05-18 00:00:00	TotalPositive	Male	56.0	127.0	4352.0	2564.0	1378.0
E12000009	2020-05-18 00:00:00	TotalPositive	Male	20.0	64.0	2463.0	1423.0	728.0
E12000009	2020-05-19 00:00:00	TotalPositive	Male	20.0	66.0	2493.0	1430.0	732.0
E12000002	2020-05-19 00:00:00	TotalPositive	Male	54.0	181.0	7387.0	4388.0	1861.0
E12000008	2020-05-19 00:00:00	TotalPositive	Male	85.0	222.0	6443.0	3413.0	1778.0
E12000007	2020-05-19 00:00:00	TotalPositive	Male	116.0	162.0	9067.0	4665.0	1690.0
E12000006	2020-05-19 00:00:00	TotalPositive	Male	56.0	129.0	4406.0	2595.0	1391.0
E92000001	2020-05-19 00:00:00	TotalPositive	Male	498.0	1198.0	46586.0	25584.0	11843.0
E92000001	2020-05-20 00:00:00	TotalPositive	Male	505.0	1244.0	47172.0	25769.0	11936.0
E12000006	2020-05-20 00:00:00	TotalPositive	Male	58.0	138.0	4464.0	2613.0	1407.0
E12000002	2020-05-20 00:00:00	TotalPositive	Male	56.0	193.0	7498.0	4441.0	1878.0
E12000008	2020-05-20 00:00:00	TotalPositive	Male	86.0	226.0	6521.0	3438.0	1798.0
E12000007	2020-05-20 00:00:00	TotalPositive	Male	116.0	169.0	9100.0	4675.0	1696.0
E12000009	2020-05-20 00:00:00	TotalPositive	Male	20.0	67.0	2531.0	1446.0	737.0
E92000001	2020-05-21 00:00:00	TotalPositive	Male	510.0	1283.0	47720.0	25956.0	12045.0
E12000007	2020-05-21 00:00:00	TotalPositive	Male	117.0	173.0	9141.0	4686.0	1704.0
E12000006	2020-05-21 00:00:00	TotalPositive	Male	59.0	141.0	4521.0	2639.0	1428.0
E12000008	2020-05-21 00:00:00	TotalPositive	Male	86.0	230.0	6582.0	3470.0	1814.0
E12000009	2020-05-21 00:00:00	TotalPositive	Male	20.0	68.0	2557.0	1448.0	740.0
E12000002	2020-05-21 00:00:00	TotalPositive	Male	56.0	200.0	7600.0	4486.0	1891.0
E12000009	2020-05-22 00:00:00	TotalPositive	Male	20.0	70.0	2576.0	1458.0	745.0
E92000001	2020-05-22 00:00:00	TotalPositive	Male	515.0	1315.0	48143.0	26123.0	12141.0
E12000002	2020-05-22 00:00:00	TotalPositive	Male	56.0	207.0	7683.0	4523.0	1909.0
E12000006	2020-05-22 00:00:00	TotalPositive	Male	59.0	145.0	4571.0	2658.0	1440.0
E12000007	2020-05-22 00:00:00	TotalPositive	Male	118.0	175.0	9169.0	4696.0	1707.0
E12000008	2020-05-22 00:00:00	TotalPositive	Male	87.0	232.0	6637.0	3489.0	1829.0
E12000007	2020-05-23 00:00:00	TotalPositive	Male	118.0	177.0	9186.0	4701.0	1708.0
E12000008	2020-05-23 00:00:00	TotalPositive	Male	87.0	235.0	6667.0	3499.0	1834.0
E12000006	2020-05-23 00:00:00	TotalPositive	Male	61.0	150.0	4607.0	2673.0	1445.0
E92000001	2020-05-23 00:00:00	TotalPositive	Male	518.0	1344.0	48492.0	26216.0	12190.0
E12000009	2020-05-23 00:00:00	TotalPositive	Male	20.0	70.0	2584.0	1458.0	748.0
E12000002	2020-05-23 00:00:00	TotalPositive	Male	57.0	215.0	7761.0	4544.0	1918.0
E12000007	2020-05-24 00:00:00	TotalPositive	Male	118.0	178.0	9205.0	4704.0	1709.0
E12000002	2020-05-24 00:00:00	TotalPositive	Male	57.0	219.0	7826.0	4569.0	1925.0
E12000009	2020-05-24 00:00:00	TotalPositive	Male	20.0	70.0	2600.0	1463.0	750.0
E12000008	2020-05-24 00:00:00	TotalPositive	Male	88.0	239.0	6710.0	3507.0	1838.0
E92000001	2020-05-24 00:00:00	TotalPositive	Male	521.0	1364.0	48800.0	26305.0	12226.0
E12000006	2020-05-24 00:00:00	TotalPositive	Male	62.0	150.0	4627.0	2685.0	1447.0
E12000002	2020-05-25 00:00:00	TotalPositive	Male	58.0	226.0	7903.0	4583.0	1933.0
E12000006	2020-05-25 00:00:00	TotalPositive	Male	62.0	151.0	4660.0	2700.0	1456.0
E92000001	2020-05-25 00:00:00	TotalPositive	Male	523.0	1392.0	49139.0	26406.0	12291.0
E12000007	2020-05-25 00:00:00	TotalPositive	Male	118.0	179.0	9222.0	4707.0	1712.0
E12000008	2020-05-25 00:00:00	TotalPositive	Male	88.0	241.0	6748.0	3526.0	1849.0
E12000009	2020-05-25 00:00:00	TotalPositive	Male	20.0	72.0	2616.0	1466.0	751.0
E12000007	2020-05-26 00:00:00	TotalPositive	Male	119.0	181.0	9240.0	4713.0	1716.0
E12000002	2020-05-26 00:00:00	TotalPositive	Male	60.0	235.0	7983.0	4607.0	1951.0
E12000008	2020-05-26 00:00:00	TotalPositive	Male	89.0	244.0	6788.0	3548.0	1856.0
E92000001	2020-05-26 00:00:00	TotalPositive	Male	527.0	1417.0	49520.0	26543.0	12358.0
E12000006	2020-05-26 00:00:00	TotalPositive	Male	62.0	152.0	4694.0	2716.0	1465.0
E12000009	2020-05-26 00:00:00	TotalPositive	Male	20.0	73.0	2632.0	1474.0	757.0
E12000007	2020-05-27 00:00:00	TotalPositive	Male	119.0	181.0	9259.0	4720.0	1722.0
E12000002	2020-05-27 00:00:00	TotalPositive	Male	61.0	243.0	8053.0	4634.0	1966.0
